vibration_mm_s,temperature_c,pressure_bar,rotational_speed_rpm,oil_viscosity_cst,current_draw_amps,humidity_pct,age_days,maintenance_lag_days,failure_within_7days
2.994,78.75,4.222,1553.9,49.41,12.806,41.4,589,42,0
3.047,76.68,4.714,1655.4,47.78,12.844,68.9,1385,217,0
1.407,86.62,4.885,1637.0,48.06,11.567,78.1,762,57,0
3.47,69.6,5.597,1573.4,41.92,15.734,46.2,565,112,0
2.709,83.95,4.978,1642.2,54.29,8.872,64.4,812,187,0
2.205,58.68,4.472,1505.3,45.22,7.565,42.9,302,121,0
2.615,65.95,4.055,1562.8,46.51,10.538,76.4,293,84,0
1.079,56.93,4.218,1431.9,41.75,13.421,63.6,294,105,0
2.827,72.25,4.204,1529.2,40.34,9.888,70.1,109,355,0
1.677,74.54,4.828,1633.0,47.39,10.038,32.5,365,98,0
1.418,76.14,4.628,1441.1,46.09,13.902,59.9,600,8,0
1.282,75.62,3.838,1413.9,41.05,12.925,56.4,678,5,0
3.39,65.72,4.282,1509.7,37.81,12.754,44.6,1518,107,0
1.997,73.1,4.939,1477.3,38.65,13.563,43.1,1291,151,0
3.727,60.03,4.676,1564.9,50.98,11.15,59.0,93,337,1
2.071,88.63,4.784,1454.7,41.93,11.242,65.3,1709,236,0
1.134,71.96,4.691,1671.8,43.31,13.62,31.7,1088,26,0
1.607,70.11,5.313,1371.0,52.25,9.31,58.4,428,118,0
3.489,90.89,4.618,1625.4,39.39,7.715,38.5,638,210,0
2.375,62.58,4.307,1423.5,41.37,11.133,37.0,368,99,0
2.061,63.74,4.042,1320.4,41.16,13.862,61.2,1766,2,0
2.628,64.04,4.625,1523.8,53.09,12.511,45.5,105,293,0
2.901,74.32,3.28,1474.5,54.97,13.715,52.0,209,329,0
3.394,79.32,4.408,1389.0,48.76,7.967,48.0,1598,328,0
3.659,82.4,4.397,1331.9,48.92,12.631,62.4,1012,16,0
2.212,100.72,3.818,1499.2,42.1,13.308,53.5,1776,105,0
1.439,52.51,4.036,1597.6,54.74,9.298,78.2,474,229,0
2.169,81.09,4.905,1558.5,46.34,13.724,47.6,1085,303,0
2.708,69.43,4.615,1505.7,49.27,11.777,67.0,1370,176,0
1.729,69.14,4.551,1547.9,44.47,18.143,42.9,12,83,0
1.734,68.8,4.653,1497.3,43.66,7.646,55.4,466,262,0
2.775,65.91,4.546,1357.0,53.32,14.738,57.6,649,195,0
2.461,91.85,5.121,1357.9,47.7,11.212,46.5,1219,248,0
2.526,83.42,4.562,1479.7,52.26,8.766,53.6,1098,148,0
1.893,75.23,3.771,1483.9,46.28,10.946,44.0,875,205,0
2.316,88.51,5.315,1585.1,40.76,12.555,30.3,386,80,0
1.761,59.87,4.685,1575.7,42.08,14.075,40.8,1160,188,0
3.212,61.69,4.205,1560.5,45.51,15.444,65.0,884,205,0
3.328,53.22,3.873,1472.0,41.87,14.844,68.5,555,307,0
1.023,68.01,4.698,1361.9,39.46,10.069,44.0,1460,268,0
1.756,76.62,4.441,1541.2,51.01,14.26,50.4,1063,289,0
1.303,76.03,5.287,1552.5,42.28,12.783,31.9,1567,360,0
1.98,76.49,4.327,1261.1,45.69,10.691,41.9,654,299,0
2.433,60.89,4.081,1416.6,46.48,11.576,69.0,1344,254,0
1.34,83.03,4.948,1430.9,42.06,10.58,60.3,865,7,0
1.763,77.4,4.963,1511.8,52.25,12.074,40.3,989,113,0
1.697,82.33,4.584,1419.7,39.41,10.541,42.9,1580,4,0
2.666,56.07,4.838,1496.2,46.31,9.944,70.8,1724,341,0
2.555,78.11,4.481,1478.9,46.23,12.958,40.5,353,72,0
1.923,63.12,4.617,1484.1,44.73,13.257,46.7,514,347,0
2.641,71.03,5.082,1428.4,38.52,11.625,63.2,1507,120,0
2.063,80.34,4.813,1436.1,49.35,14.735,58.1,1440,301,0
2.283,75.91,4.415,1392.0,48.72,11.479,53.0,804,233,0
3.839,66.48,5.176,1538.0,41.62,11.394,75.0,1394,65,1
3.572,75.06,3.318,1557.1,48.54,13.321,41.0,343,229,1
1.46,59.68,5.526,1422.9,46.87,11.735,67.1,1349,30,0
3.164,86.5,3.647,1652.1,38.6,12.17,38.0,1391,306,0
3.149,72.95,4.186,1468.5,40.73,6.959,60.8,336,296,0
1.581,86.19,4.48,1653.0,50.69,12.033,73.5,1320,50,0
3.155,69.73,4.427,1435.8,46.55,8.346,52.9,24,146,0
3.73,69.76,5.003,1297.3,42.18,9.558,66.2,885,94,1
1.602,67.36,3.971,1540.2,40.71,9.329,71.0,1466,328,0
1.766,83.76,4.63,1524.9,42.42,9.915,36.8,104,37,0
3.314,67.91,4.211,1503.4,42.78,10.902,65.3,1436,197,0
2.717,81.45,4.648,1435.8,40.77,11.027,76.0,574,240,0
2.941,71.18,4.468,1496.5,36.29,13.329,58.8,1689,172,0
2.772,55.24,4.546,1448.9,50.7,12.445,39.3,775,255,0
2.813,69.3,4.225,1469.8,49.85,8.198,36.3,1318,40,0
1.439,63.21,4.245,1584.2,38.63,12.167,43.0,887,128,0
3.338,75.34,4.644,1518.4,45.68,12.637,35.2,243,53,0
3.436,63.1,4.972,1561.0,40.49,11.343,55.7,342,85,0
2.316,84.26,4.201,1476.8,43.69,11.878,33.5,633,211,0
2.465,74.09,4.066,1465.8,43.28,12.381,41.2,865,268,0
1.275,73.22,4.807,1384.7,42.86,13.529,52.0,173,295,0
2.911,81.56,4.484,1463.0,55.01,8.85,53.7,1440,20,0
2.958,84.64,4.915,1167.9,42.8,11.511,58.3,103,214,0
2.45,74.8,4.047,1441.0,40.96,15.017,65.3,160,188,0
3.399,67.29,3.61,1491.8,41.19,14.833,32.4,1281,160,0
2.233,57.26,4.233,1556.4,50.22,13.702,34.0,714,200,0
2.952,68.14,4.117,1473.1,36.74,13.074,33.0,557,28,0
1.684,68.83,4.461,1534.8,41.19,15.309,51.2,576,243,0
2.481,76.07,4.182,1282.0,52.23,15.836,32.1,196,182,0
2.361,71.55,4.871,1494.3,46.22,11.742,67.3,989,31,0
2.68,81.88,4.356,1332.0,45.96,10.061,41.2,1415,266,0
2.204,68.87,4.575,1379.2,55.66,11.459,77.0,934,35,0
2.395,74.43,4.579,1481.3,46.23,18.193,54.3,70,92,0
3.161,86.84,4.597,1627.6,41.46,8.861,52.3,1717,158,0
2.151,78.42,4.488,1537.1,43.59,11.059,69.0,843,179,0
1.215,74.4,4.755,1501.8,39.32,9.175,65.7,247,305,0
3.9,68.98,4.102,1498.0,51.28,12.25,60.4,329,217,1
3.605,68.67,5.2,1428.6,47.87,9.595,76.8,158,328,1
1.466,66.49,4.382,1445.6,50.62,11.782,51.1,918,352,0
3.052,69.59,3.844,1542.7,51.06,8.1,70.4,698,342,0
2.098,82.56,4.594,1361.5,42.93,13.235,49.0,743,226,0
2.711,72.78,4.074,1559.3,40.28,14.445,71.9,585,211,0
2.735,61.5,4.833,1461.1,44.74,11.232,43.0,55,352,0
2.312,92.68,5.605,1582.6,40.64,11.73,44.5,486,162,0
1.873,78.2,4.107,1596.1,45.82,11.673,63.9,1267,157,0
1.948,60.93,4.666,1332.7,50.66,12.362,40.6,1377,109,0
1.767,70.58,3.622,1441.8,44.16,11.924,41.5,410,54,0
1.835,76.11,4.727,1414.4,45.75,13.536,45.3,960,349,0
2.446,92.05,4.057,1318.7,44.53,14.466,63.9,905,213,0
1.927,63.92,4.188,1396.7,49.01,10.372,74.5,727,364,0
3.046,84.76,3.949,1744.1,41.66,11.381,63.7,1039,14,0
3.69,88.99,4.866,1561.0,34.02,13.803,71.4,147,152,0
2.036,68.71,5.004,1691.7,47.35,9.157,57.2,1514,19,0
2.692,72.22,4.512,1582.9,49.94,8.059,33.4,1680,51,0
2.9,64.64,4.068,1425.8,47.23,12.453,35.0,1049,342,0
2.878,72.97,5.295,1461.8,41.8,12.993,57.7,1635,320,0
2.561,74.63,4.125,1558.8,39.32,10.555,46.4,1715,83,0
3.094,81.6,3.419,1543.8,47.47,10.843,41.0,333,325,0
2.886,85.9,4.729,1442.3,45.71,10.48,53.3,1198,223,0
1.51,67.52,3.948,1349.0,44.37,10.266,63.3,1799,128,0
3.195,55.33,4.994,1828.8,54.11,13.387,49.2,290,349,0
3.21,74.79,4.309,1485.9,40.27,9.639,70.1,570,15,0
1.889,77.94,4.802,1467.4,53.88,11.469,66.9,791,273,0
2.53,77.49,5.201,1511.3,45.16,10.189,66.7,1169,76,0
3.047,71.73,3.896,1475.7,35.82,9.089,79.3,909,299,0
2.333,76.25,4.217,1512.3,44.1,13.74,44.8,1146,305,0
3.358,90.15,4.462,1628.7,49.8,10.96,62.2,27,91,0
4.391,78.82,5.269,1487.5,43.17,12.377,72.8,1090,269,0
1.871,71.27,4.171,1383.7,37.63,8.984,59.0,1125,51,0
1.395,70.0,4.203,1483.8,44.18,10.516,69.5,926,348,0
2.743,73.3,4.739,1453.6,40.71,13.512,50.7,388,120,0
3.077,91.37,4.211,1642.4,47.46,17.175,59.5,1118,49,0
2.315,73.17,4.576,1617.1,48.87,8.048,32.8,1091,272,0
3.663,74.8,3.724,1510.8,39.72,11.598,79.3,250,119,1
1.429,70.18,5.607,1372.1,41.47,12.825,70.0,142,94,0
3.054,85.99,3.826,1377.4,48.78,10.768,73.4,267,148,0
2.015,94.6,4.339,1501.5,40.71,13.699,64.7,1576,288,0
3.876,79.51,4.484,1533.6,39.59,10.267,39.3,215,256,0
4.094,75.83,5.456,1462.5,39.11,12.308,31.6,489,183,1
1.887,75.37,3.838,1452.0,46.76,10.956,73.2,496,259,0
2.06,51.16,5.492,1440.7,46.55,14.439,49.8,480,149,0
3.188,82.45,4.879,1497.7,41.58,10.647,43.2,643,204,0
2.19,76.34,4.709,1261.7,45.03,11.296,58.1,1514,171,0
2.464,79.28,4.008,1389.9,52.64,13.891,51.0,1,312,0
2.52,67.89,4.786,1437.3,40.13,9.944,62.6,1033,221,0
0.964,71.16,4.138,1620.8,35.24,12.138,54.2,841,167,0
2.489,70.89,5.133,1418.6,47.28,8.355,64.9,380,243,0
1.948,85.22,4.014,1518.0,44.45,9.824,72.7,844,217,0
2.106,71.21,4.443,1522.7,41.45,12.764,39.8,1168,55,0
3.655,95.83,4.222,1629.8,48.26,10.019,46.5,302,62,1
1.495,79.31,4.006,1626.3,49.2,10.911,51.8,650,102,0
3.151,62.24,4.871,1494.2,33.96,12.986,78.1,1441,166,0
2.277,73.71,4.768,1452.5,41.74,10.842,48.3,809,6,0
2.276,68.48,5.105,1433.6,56.59,13.646,49.1,1203,141,0
3.132,53.06,3.61,1475.9,47.92,12.431,62.7,1302,124,0
2.772,90.99,5.032,1456.6,48.38,12.871,51.0,1168,89,0
2.956,82.03,5.753,1555.4,50.86,14.482,77.6,339,310,0
3.275,80.33,4.274,1542.0,45.09,12.64,74.7,1483,215,0
2.235,76.65,5.448,1559.2,48.98,15.078,55.7,1726,122,0
2.01,61.18,4.368,1625.9,48.59,13.823,62.2,1355,185,0
1.632,70.16,3.814,1686.3,47.7,10.953,32.9,1294,152,0
1.84,83.42,4.347,1512.5,43.39,14.586,64.8,999,248,0
4.859,64.49,5.024,1609.9,45.86,12.528,65.4,1211,113,1
3.496,49.68,4.081,1464.8,42.06,11.211,48.0,666,95,0
1.419,72.73,4.2,1618.5,45.06,12.557,41.0,1196,197,0
1.442,73.58,4.797,1606.2,39.16,14.225,75.8,404,335,0
2.885,76.36,4.502,1600.8,41.05,12.91,51.3,1492,2,0
2.938,82.29,4.792,1509.4,43.59,15.645,62.7,247,148,0
2.939,81.38,4.619,1433.2,40.28,14.173,31.7,1547,110,0
2.296,77.59,4.74,1360.5,42.47,13.046,50.7,559,19,0
2.4,86.96,4.284,1496.0,44.18,9.948,70.9,778,202,0
2.762,59.81,4.616,1653.3,47.01,11.641,49.4,111,181,0
2.569,80.05,4.036,1469.0,49.75,12.143,60.2,988,330,0
0.725,81.27,5.144,1578.5,42.68,13.393,40.5,813,226,0
2.316,62.6,4.183,1584.4,51.68,13.275,50.8,1327,291,0
1.819,59.97,5.064,1471.6,49.69,12.339,76.4,930,357,0
2.64,67.54,4.383,1631.6,47.52,12.241,58.3,886,75,0
4.888,68.38,4.601,1209.1,45.77,13.441,75.1,909,316,1
2.794,82.53,4.253,1377.7,46.6,10.283,75.1,1497,315,0
2.249,68.85,3.992,1408.4,50.94,15.391,77.2,791,222,0
3.237,66.44,3.628,1418.0,51.12,7.906,74.8,292,35,0
2.886,68.88,3.972,1533.6,51.67,14.911,30.2,1276,323,0
2.836,86.19,4.338,1529.0,45.21,11.91,76.7,1612,299,0
2.985,75.13,4.606,1539.4,47.77,14.005,36.9,175,332,0
4.145,73.21,5.005,1559.6,51.72,12.728,32.0,109,89,1
1.595,73.9,4.277,1405.0,41.88,12.692,32.8,962,28,0
2.879,87.92,4.059,1378.2,43.41,13.109,47.4,1364,175,0
1.759,67.51,3.779,1539.6,45.08,13.618,61.0,848,219,0
2.944,88.16,4.74,1437.0,49.5,11.342,50.1,1038,135,0
1.765,77.1,5.192,1343.0,49.58,14.07,31.3,693,351,0
2.166,73.4,5.133,1597.1,43.85,9.831,53.8,1346,174,0
2.264,100.01,4.855,1639.5,37.46,11.989,52.1,1808,125,1
3.281,64.44,4.819,1655.7,46.23,13.672,67.8,964,170,0
3.235,71.46,5.349,1518.7,40.41,13.99,44.0,43,265,0
1.503,62.68,4.666,1562.6,37.55,12.922,40.9,461,133,0
2.544,84.52,4.823,1637.0,38.68,11.213,42.8,1126,271,0
1.932,91.89,4.34,1435.9,46.63,13.793,45.2,1649,25,0
1.493,91.7,3.819,1611.1,51.81,10.661,60.0,705,276,0
2.326,87.24,4.158,1527.5,45.19,15.503,53.6,1033,99,0
2.253,73.02,4.495,1591.4,46.06,11.831,46.8,149,361,0
4.441,71.35,4.53,1518.6,50.91,8.921,48.7,338,29,1
2.846,58.29,5.463,1629.6,37.28,9.611,48.5,1003,132,0
1.398,95.36,4.541,1522.4,47.6,12.087,78.6,224,350,0
2.048,79.69,5.089,1351.6,44.94,12.28,41.6,1134,138,0
3.317,70.08,4.282,1645.2,47.83,15.939,70.9,354,190,0
4.171,88.28,4.344,1405.2,42.58,9.923,65.4,1108,186,1
1.231,65.27,3.835,1625.3,40.91,12.079,30.3,555,139,0
0.996,79.07,4.129,1491.0,45.7,9.881,79.7,66,319,0
3.997,73.27,4.763,1617.6,53.25,11.015,67.8,1412,236,1
2.812,81.39,4.504,1613.5,49.3,15.368,64.1,621,296,0
1.805,74.36,4.971,1543.0,42.46,9.727,50.3,1638,199,0
2.928,60.49,4.591,1550.9,38.3,13.174,57.8,1159,283,0
0.391,75.76,4.324,1542.3,36.59,12.786,42.7,1110,79,0
2.503,85.49,5.574,1298.6,51.58,11.952,31.8,84,258,0
2.762,74.71,4.453,1511.8,40.22,13.039,71.8,227,100,0
3.239,82.75,5.082,1388.4,43.37,9.68,74.8,1284,31,0
1.689,64.54,4.299,1517.1,51.61,15.313,38.1,892,276,0
2.569,74.74,4.855,1385.7,36.93,15.85,69.4,1013,120,0
1.76,68.75,4.964,1381.5,52.46,12.094,67.1,20,54,0
2.704,82.47,4.604,1660.5,43.73,16.846,38.9,1059,17,0
1.784,75.31,3.323,1606.9,39.26,11.202,51.1,755,308,0
2.174,81.9,4.509,1499.6,43.76,12.801,51.1,1467,120,0
1.703,85.88,5.115,1518.5,41.39,14.864,68.0,941,109,0
3.021,81.92,4.764,1475.2,47.2,11.082,71.9,270,330,0
3.187,77.73,4.723,1557.0,41.76,9.237,34.7,1759,60,0
2.312,65.02,3.639,1432.4,35.44,8.777,58.1,406,263,0
2.531,74.97,4.14,1599.4,43.9,16.122,68.1,1532,267,0
1.341,69.67,4.706,1474.7,38.22,10.942,69.3,304,296,0
2.26,71.56,4.705,1458.0,46.02,11.629,37.4,1694,126,0
2.46,71.25,5.107,1502.2,39.06,9.774,56.3,1309,136,0
4.597,65.2,4.428,1440.9,42.56,13.897,72.9,1572,77,1
1.61,55.43,4.703,1532.9,45.91,10.437,45.9,1009,206,0
3.671,68.32,4.508,1446.3,43.94,11.017,51.3,810,183,0
3.297,76.93,4.007,1546.9,46.25,12.599,70.2,1053,88,0
2.725,61.52,3.372,1621.6,48.4,9.872,34.5,391,319,0
3.907,75.16,4.716,1428.1,39.21,11.643,73.0,1440,228,1
2.798,94.0,4.587,1486.9,44.68,14.804,45.6,1791,63,1
2.811,85.23,4.191,1546.1,28.35,12.857,30.1,909,325,0
2.458,91.44,3.69,1456.4,46.24,12.261,41.7,142,54,0
3.479,78.91,4.815,1546.4,43.5,12.43,34.5,646,292,0
3.377,86.68,4.367,1555.5,40.08,11.222,34.6,1680,280,0
1.999,67.76,4.778,1608.3,46.58,15.992,64.6,809,278,0
1.445,68.56,5.432,1439.4,50.86,10.376,40.7,948,187,0
2.338,47.61,3.429,1405.7,42.62,12.422,76.7,1365,190,0
1.86,86.86,4.15,1469.2,40.28,12.23,55.8,245,272,0
2.449,90.4,4.395,1403.2,45.83,14.018,53.0,766,94,0
3.49,69.47,5.227,1556.4,38.32,14.206,51.7,876,89,0
2.134,72.46,3.682,1383.8,41.7,11.936,64.6,912,246,0
2.466,67.46,5.468,1733.3,51.11,12.581,52.6,1029,74,0
2.546,78.83,4.568,1629.6,45.31,12.657,36.4,920,61,0
3.179,86.25,4.452,1501.3,35.6,7.456,74.0,939,221,0
0.702,57.57,4.401,1586.7,36.02,8.822,51.4,449,266,0
2.015,79.09,4.282,1336.3,45.81,10.79,33.7,266,120,0
2.669,72.23,5.024,1752.3,49.31,10.877,56.5,1515,311,0
3.46,76.13,3.966,1441.0,36.91,9.601,62.4,1263,308,0
2.106,79.59,4.673,1488.0,47.25,13.499,43.8,250,340,0
0.999,73.12,4.308,1314.4,51.65,12.004,70.0,955,27,0
2.996,73.96,4.119,1548.6,54.44,11.571,63.5,1315,341,0
1.992,72.86,5.793,1389.4,46.66,9.488,62.5,543,301,0
1.548,84.7,4.71,1510.2,47.53,11.911,51.0,632,273,0
2.001,79.19,4.807,1445.6,34.33,6.747,78.1,1103,22,0
2.352,77.21,5.069,1392.2,55.5,11.674,43.7,907,98,0
2.016,62.29,3.789,1419.6,42.12,12.126,58.9,521,284,0
0.736,71.21,5.376,1522.6,40.33,12.484,45.5,1474,307,0
3.218,83.99,3.246,1371.9,43.72,8.872,67.2,1580,109,0
3.52,75.38,4.116,1425.1,52.56,12.45,32.4,884,202,1
3.021,81.6,4.27,1566.3,56.04,9.917,32.3,734,105,0
1.59,92.67,4.791,1760.2,45.63,10.375,70.5,144,45,0
2.339,85.39,4.609,1547.8,49.99,13.436,51.7,1144,256,0
2.495,75.93,4.417,1408.3,45.22,16.028,47.1,944,143,0
2.979,69.89,4.494,1463.3,39.81,12.103,60.4,565,24,0
3.035,49.46,4.011,1503.2,52.38,10.366,65.1,1601,61,0
1.913,73.32,3.751,1465.1,41.89,12.377,40.1,1200,229,0
2.566,71.74,4.863,1590.3,52.68,13.878,39.3,70,81,0
2.866,78.9,4.847,1521.7,51.49,13.242,77.9,633,335,0
3.665,73.46,5.292,1590.8,48.07,17.486,59.5,889,210,0
3.064,71.8,4.105,1468.6,54.14,10.569,49.5,1227,196,0
3.131,57.21,4.846,1632.6,56.16,12.504,70.1,801,346,0
2.567,65.6,4.358,1483.4,44.12,15.098,56.3,180,197,0
3.628,79.77,5.095,1402.9,40.96,14.972,42.1,593,161,1
2.828,92.16,5.011,1717.7,35.68,8.1,40.3,567,207,0
1.811,74.02,4.606,1317.5,56.22,11.993,49.8,691,308,0
3.623,78.28,4.33,1426.1,42.8,14.969,73.0,1634,43,1
3.058,84.52,4.98,1437.3,50.68,17.781,33.1,1134,287,0
2.146,66.89,4.823,1750.8,41.29,13.408,40.9,1448,278,0
2.116,78.67,4.158,1680.7,52.69,11.264,74.7,665,274,0
2.737,67.6,3.836,1649.4,41.5,9.982,36.1,1527,220,0
2.871,83.65,4.356,1466.9,39.04,16.437,61.5,406,284,0
2.658,76.51,5.258,1742.6,43.96,13.457,40.7,986,145,0
2.749,77.98,5.073,1536.8,42.34,10.304,60.3,637,68,0
3.86,67.17,3.944,1597.7,47.98,11.594,49.2,1115,139,0
3.357,82.07,3.916,1518.0,44.74,12.62,35.1,1318,9,0
2.653,95.85,5.137,1495.1,48.14,13.088,59.1,1417,110,0
3.253,64.92,3.932,1474.8,43.54,10.201,64.2,1061,36,0
1.674,71.6,4.755,1479.0,41.67,10.772,64.0,517,80,0
2.818,77.32,4.192,1560.8,42.08,8.694,61.9,850,95,0
3.947,82.86,5.309,1536.7,55.22,14.08,55.0,1686,54,1
2.326,69.4,4.115,1496.9,46.13,11.317,56.0,908,131,0
1.822,46.67,5.072,1651.0,35.08,12.933,61.8,316,222,0
1.978,88.59,4.592,1203.3,42.4,14.845,64.5,1196,62,0
1.628,82.61,4.626,1551.0,45.48,12.44,62.7,1430,11,0
1.872,57.57,3.515,1571.8,54.23,11.774,59.3,1286,145,0
2.204,68.92,3.399,1614.7,50.14,12.388,37.8,1508,263,0
1.376,90.68,4.39,1493.5,40.39,12.126,40.5,27,31,0
2.512,89.48,4.623,1520.8,57.09,14.492,43.0,1519,48,0
3.222,84.39,3.937,1598.6,44.84,12.622,76.0,55,359,0
1.774,73.24,3.956,1649.1,51.23,10.911,68.0,249,186,0
3.715,75.83,4.781,1469.9,39.22,14.096,57.6,273,342,1
2.909,73.69,4.781,1526.7,33.01,14.461,42.6,1283,98,0
3.324,86.28,4.431,1667.9,37.96,9.323,35.5,1802,166,0
1.974,66.24,4.89,1287.6,28.75,15.066,74.9,191,305,0
3.184,66.94,3.913,1431.0,55.56,12.729,74.6,575,212,0
1.626,85.1,4.322,1646.6,46.07,12.567,35.5,857,198,0
3.212,74.56,5.324,1609.3,40.38,14.013,69.9,1470,245,0
2.637,88.78,4.534,1552.2,47.26,10.866,52.3,1526,153,0
2.943,68.28,4.563,1455.1,45.95,13.908,46.2,616,95,0
1.56,74.45,5.653,1411.8,48.1,11.246,67.0,1417,62,0
1.784,65.78,3.8,1440.9,51.05,9.05,60.7,1432,193,0
2.978,75.07,4.898,1654.8,43.55,10.004,69.0,1824,321,0
1.741,60.21,5.332,1437.2,40.6,13.134,33.7,1795,358,0
2.871,70.12,4.338,1510.1,49.14,10.109,45.9,1018,301,0
1.406,60.64,4.93,1424.6,49.01,15.22,46.0,673,271,0
3.179,81.94,4.009,1584.3,45.5,14.379,46.5,683,89,0
1.514,82.17,4.157,1446.1,55.89,14.667,55.1,109,327,0
2.942,57.7,4.692,1490.2,42.81,12.25,44.2,652,271,0
3.001,88.34,4.899,1331.7,40.5,12.516,52.2,1629,84,0
1.943,99.97,5.06,1338.7,47.09,9.613,48.4,981,294,0
2.966,75.46,5.285,1500.8,41.63,13.992,66.8,1127,35,0
2.708,68.59,4.466,1367.5,47.48,12.76,60.2,226,17,0
2.069,103.24,5.097,1710.5,40.83,13.135,62.7,353,76,0
1.693,61.81,4.329,1293.8,43.0,15.377,40.5,1184,48,0
0.93,75.2,4.951,1420.0,54.45,10.788,46.3,1428,358,0
2.78,76.8,4.604,1501.7,42.97,11.748,31.1,1731,235,0
1.248,88.45,4.723,1463.5,41.01,12.653,35.4,1348,43,0
2.576,78.6,4.712,1389.6,50.85,10.129,43.3,145,108,0
2.289,70.01,3.698,1404.2,39.74,11.625,33.3,1778,128,0
3.043,65.49,3.938,1400.9,41.54,12.986,60.1,1489,6,0
2.258,71.58,4.551,1471.3,47.88,11.349,79.9,915,303,0
2.236,64.93,3.656,1695.2,49.69,14.618,35.0,1156,111,0
3.085,75.48,4.916,1507.8,51.1,8.978,71.1,1117,212,0
2.768,69.36,4.936,1618.3,41.26,14.246,35.9,273,303,0
2.753,60.06,4.664,1550.7,47.98,13.322,63.5,1728,306,0
2.875,87.55,3.939,1611.4,42.67,10.862,62.2,534,362,0
1.272,70.02,5.19,1220.0,41.97,10.151,75.1,1218,65,0
3.105,62.32,5.519,1469.6,51.02,7.839,35.7,1194,30,0
2.99,73.32,4.574,1630.7,42.25,10.41,45.8,460,294,0
1.687,75.68,4.755,1442.8,46.39,14.094,34.5,941,264,0
2.305,57.54,4.601,1676.2,45.78,11.888,50.4,1035,296,0
2.469,78.32,4.765,1648.4,39.65,14.326,75.6,181,318,0
2.392,64.53,4.44,1453.1,49.83,10.76,69.1,1256,13,0
2.767,92.11,4.483,1449.7,47.8,13.414,66.1,29,57,0
3.645,80.24,4.953,1398.6,35.07,10.565,56.7,532,343,1
3.365,71.0,5.673,1437.0,46.39,10.069,74.2,1029,241,0
1.45,67.55,3.8,1376.7,41.14,11.786,52.5,1570,352,0
2.998,73.95,4.448,1542.9,50.49,10.67,37.5,140,247,0
3.563,81.13,3.91,1354.4,37.77,8.914,71.9,1052,97,1
2.809,74.75,5.296,1560.4,43.22,11.635,44.0,98,161,0
3.373,72.83,4.206,1562.8,46.81,12.213,32.7,262,246,0
4.11,75.58,3.778,1333.9,45.27,14.537,36.3,1782,325,1
3.319,68.96,4.819,1655.0,48.81,13.874,60.5,19,341,0
2.699,71.57,5.372,1551.4,37.41,14.44,60.4,12,3,0
3.336,54.14,4.832,1575.0,53.26,13.441,43.0,537,305,0
2.616,84.74,4.602,1424.1,47.63,12.665,66.4,1549,260,0
2.519,77.99,4.705,1562.2,51.8,9.542,68.7,1489,330,0
2.219,67.27,5.207,1612.6,49.37,12.3,76.0,1612,44,0
3.751,93.99,4.063,1490.1,44.94,13.194,59.2,259,210,1
1.845,75.87,4.444,1700.2,38.58,14.915,69.0,24,243,0
3.726,64.64,4.274,1504.4,42.18,13.373,67.7,1032,202,1
2.9,83.57,3.916,1614.1,52.95,14.481,42.9,228,202,0
1.381,78.98,4.336,1529.3,51.93,9.936,45.5,376,26,0
2.794,78.95,5.054,1558.6,41.9,11.347,53.9,1147,117,0
0.82,70.74,4.783,1332.9,30.91,12.859,31.0,1114,225,0
3.0,79.5,4.822,1537.1,43.94,14.322,44.9,1480,359,0
3.208,72.38,4.573,1426.5,43.56,11.71,53.7,224,204,0
2.026,80.56,4.762,1415.4,43.75,11.835,35.4,736,246,0
2.599,55.95,4.1,1674.4,47.64,13.374,36.3,257,48,0
4.063,70.66,4.345,1478.6,49.38,9.748,53.2,515,252,1
2.095,92.22,4.596,1399.7,49.95,15.215,66.5,833,77,1
1.653,67.33,4.639,1464.1,47.23,10.242,71.7,1807,256,0
3.685,68.96,4.66,1370.0,36.0,8.163,57.3,1172,119,0
4.07,70.52,4.431,1643.4,43.29,12.02,53.7,1411,34,1
2.503,62.85,4.311,1430.4,56.52,15.397,49.2,701,311,0
3.309,52.92,6.079,1552.9,46.87,13.173,39.6,911,142,0
3.573,72.69,4.953,1635.6,46.84,13.502,37.3,699,196,0
1.906,76.36,4.707,1450.0,46.8,12.083,69.6,438,259,0
2.112,74.47,4.383,1553.2,47.08,11.695,53.3,1724,83,0
3.485,73.55,4.274,1397.0,33.08,8.91,69.5,1660,191,0
3.848,75.43,4.435,1744.6,43.8,7.481,65.2,37,21,0
2.95,85.23,4.646,1593.6,44.81,12.393,39.7,1685,23,0
1.796,73.1,3.56,1480.7,51.41,14.625,55.5,106,74,0
4.09,69.26,3.715,1422.7,45.24,12.688,52.2,615,133,0
2.075,72.19,4.182,1488.6,36.77,13.247,51.2,232,166,0
2.232,80.79,4.604,1466.0,47.15,15.167,57.1,867,109,0
2.774,89.12,4.38,1695.3,40.98,12.658,79.1,1170,89,0
3.743,68.72,5.239,1377.4,38.92,11.755,70.6,1041,36,0
3.183,75.99,3.759,1513.5,40.83,10.363,75.2,1183,309,0
2.832,78.38,4.124,1498.2,47.71,16.044,31.5,960,50,0
2.871,65.07,5.26,1488.3,51.29,13.053,37.0,1306,59,0
2.535,75.2,4.566,1489.1,47.41,10.113,34.2,278,71,0
